Longitude,Latitude,Crime type,Date,Crime Description
-122.399269742,37.726780183,Arson,2021-07-14 0:00:00,Arson of Vehicle
-122.400468486,37.785030284,Larceny Theft,2021-07-14 0:00:00,"Theft, From Unlocked Vehicle, >$950"
-122.400468486,37.785030284,Larceny Theft,2021-07-14 0:00:00,"Theft, From Unlocked Vehicle, >$950"
-122.432793507,37.76102131,Motor Vehicle Theft,2021-07-14 0:00:00,"Vehicle, Stolen, Truck"
-122.442595298,37.72910168,Recovered Vehicle,2021-07-14 0:00:00,"Vehicle, Recovered, Other Vehicle"
-122.397234461,37.78596399,Larceny Theft,2021-07-14 0:00:00,"Theft, From Locked Vehicle, >$950"
-122.407556406,37.726599245,Recovered Vehicle,2021-07-14 0:00:00,"Vehicle, Recovered, Truck"
-122.396626202,37.722626214,Motor Vehicle Theft,2021-07-14 0:00:00,"Vehicle, Stolen, Auto"
-122.392775931,37.7350381,Arson,2021-07-14 0:00:00,Arson of Vehicle
-122.396626202,37.722626214,Motor Vehicle Theft,2021-07-14 0:00:00,"Vehicle, Stolen, Auto"
-122.412416427,37.765489808,Vandalism,2021-07-14 0:00:00,"Vehicle, Tampering"
-122.412416427,37.765489808,Larceny Theft,2021-07-14 0:00:00,"Theft, Vehicle Strip, >$950"
-122.423655076,37.805286984,Larceny Theft,2021-07-14 0:00:00,"Theft, From Locked Vehicle, >$950"
-122.393729797,37.764021342,Larceny Theft,2021-07-14 0:00:00,"Theft, From Unlocked Vehicle, >$950"
-122.425109522,37.804145844,Larceny Theft,2021-07-14 0:00:00,"Burglary, Vehicle (Arrest made)"
-122.506059076,37.762284997,Larceny Theft,2021-07-14 0:00:00,"Theft, From Locked Vehicle, >$950"
-122.483844157,37.752045462,Larceny Theft,2021-07-14 0:00:00,"Theft, Vehicle Strip, >$950"
-122.41193341,37.780005868,Malicious Mischief,2021-07-14 0:00:00,"Malicious Mischief, Vandalism to Vehicle"
-122.414741223,37.778719428,Recovered Vehicle,2021-07-14 0:00:00,"Vehicle, Recovered, Auto"
-122.391289758,37.730411351,Motor Vehicle Theft,2021-07-14 0:00:00,"Vehicle, Stolen, Auto"
-122.408493159,37.784452729,Larceny Theft,2021-07-14 0:00:00,"Theft, From Unlocked Vehicle, Att."
-122.421117542,37.756902008,Motor Vehicle Theft,2021-07-14 0:00:00,"Vehicle, Stolen, Auto"
-122.442564964,37.714660618,Larceny Theft,2021-07-14 0:00:00,"Theft, From Locked Vehicle, >$950"
-122.415431571,37.806343429,Larceny Theft,2021-07-14 0:00:00,"Theft, From Locked Vehicle, >$950"
-122.409878755,37.798442295,Larceny Theft,2021-07-14 0:00:00,"Theft, From Locked Vehicle, >$950"
-122.406956633,37.805494468,Larceny Theft,2021-07-14 0:00:00,"Theft, From Locked Vehicle, $200-$950"
-122.434557722,37.792471636,Motor Vehicle Theft,2021-07-14 0:00:00,"Vehicle, Stolen, Auto"
-122.412141426,37.806758082,Larceny Theft,2021-07-14 0:00:00,"Theft, From Locked Vehicle, >$950"
-122.418781856,37.806241248,Larceny Theft,2021-07-14 0:00:00,"Theft, From Locked Vehicle, >$950"
-122.446910119,37.803283996,Larceny Theft,2021-07-14 0:00:00,"Theft, From Locked Vehicle, >$950"
-122.433734774,37.771688273,Larceny Theft,2021-07-14 0:00:00,"Theft, From Locked Vehicle, >$950"
-122.448578818,37.76979785,Larceny Theft,2021-07-14 0:00:00,"Theft, From Locked Vehicle, >$950"
-122.376847337,37.740191966,Larceny Theft,2021-07-14 0:00:00,"Theft, From Locked Vehicle, >$950"
-122.446609577,37.801787342,Larceny Theft,2021-07-14 0:00:00,"Theft, From Locked Vehicle, >$950"
-122.468583,37.765830028,Larceny Theft,2021-07-14 0:00:00,"Theft, From Locked Vehicle, $200-$950"
-122.509894751,37.771396031,Larceny Theft,2021-07-14 0:00:00,"Theft, From Locked Vehicle, >$950"
-122.422006823,37.805496648,Larceny Theft,2021-07-14 0:00:00,"Theft, From Locked Vehicle, >$950"
-122.413975009,37.807482512,Larceny Theft,2021-07-14 0:00:00,"Theft, From Locked Vehicle, >$950"
-122.447819574,37.801633207,Larceny Theft,2021-07-14 0:00:00,"Theft, From Locked Vehicle, $200-$950"
-122.390921944,37.755213902,Recovered Vehicle,2021-07-14 0:00:00,"Vehicle, Recovered, Auto"
-122.408957207,37.73885126,Recovered Vehicle,2021-07-14 0:00:00,"Vehicle, Recovered, Auto"
-122.418781856,37.806241248,Larceny Theft,2021-07-14 0:00:00,"Theft, From Locked Vehicle, $50-$200"
-122.421373375,37.786166158,Larceny Theft,2021-07-14 0:00:00,"Theft, From Locked Vehicle, >$950"
-122.464384439,37.76643003,Larceny Theft,2021-07-14 0:00:00,"Theft, From Locked Vehicle, >$950"
-122.411515768,37.786939706,Larceny Theft,2021-07-14 0:00:00,"Theft, From Locked Vehicle, >$950"
-122.4296986,37.712264399,Larceny Theft,2021-07-14 0:00:00,"Theft, Vehicle Strip, >$950"
-122.4296986,37.712264399,Malicious Mischief,2021-07-14 0:00:00,"Malicious Mischief, Vandalism to Vehicle"
-122.402600412,37.725235111,Recovered Vehicle,2021-07-14 0:00:00,"Vehicle, Recovered, Truck"
-122.4161381,37.780614966,Malicious Mischief,2021-07-14 0:00:00,"Malicious Mischief, Vandalism to Vehicle"
-122.418765996,37.711933431,Motor Vehicle Theft,2021-07-14 0:00:00,"Vehicle, Stolen & Recovered"
-122.481181216,37.744681182,Motor Vehicle Theft,2021-07-14 0:00:00,"Vehicle, Stolen & Recovered"
-122.388629073,37.751502163,Motor Vehicle Theft,2021-07-14 0:00:00,"Vehicle, Stolen, Other Vehicle"
-122.439747761,37.732368063,Recovered Vehicle,2021-07-14 0:00:00,"Vehicle, Recovered, Auto"
-122.433083399,37.785150939,Larceny Theft,2021-07-14 0:00:00,"Theft, From Locked Vehicle, >$950"
-122.398695703,37.798880966,Larceny Theft,2021-07-14 0:00:00,"Theft, From Locked Vehicle, >$950"
-122.448656222,37.787977163,Larceny Theft,2021-07-14 0:00:00,"Theft, From Locked Vehicle, $200-$950"
-122.401957436,37.739301543,Motor Vehicle Theft,2021-07-14 0:00:00,"Vehicle, Stolen, Auto"
-122.401957436,37.739301543,Motor Vehicle Theft,2021-07-14 0:00:00,"Vehicle, Stolen, Auto"
-122.401957436,37.739301543,Motor Vehicle Theft,2021-07-14 0:00:00,"Vehicle, Stolen, Auto"
-122.419613974,37.801994862,Larceny Theft,2021-07-14 0:00:00,"Theft, From Locked Vehicle, >$950"
-122.401467891,37.753293598,Larceny Theft,2021-07-14 0:00:00,"Theft, From Locked Vehicle, <$50"
-122.431366398,37.785372646,Larceny Theft,2021-07-14 0:00:00,"Theft, From Locked Vehicle, >$950"
-122.431366398,37.785372646,Larceny Theft,2021-07-14 0:00:00,"Theft, From Locked Vehicle, >$950"
-122.429782594,37.785563846,Larceny Theft,2021-07-14 0:00:00,"Theft, From Locked Vehicle, >$950"
-122.427778872,37.783924734,Larceny Theft,2021-07-14 0:00:00,"Theft, From Locked Vehicle, >$950"
-122.420369048,37.805720255,Larceny Theft,2021-07-14 0:00:00,"Theft, From Locked Vehicle, >$950"
-122.466562653,37.782849407,Larceny Theft,2021-07-14 0:00:00,"Theft, From Locked Vehicle, >$950"
-122.405357242,37.805695943,Larceny Theft,2021-07-14 0:00:00,"Theft, From Locked Vehicle, >$950"
-122.461207476,37.783087441,Larceny Theft,2021-07-14 0:00:00,"Theft, From Locked Vehicle, $200-$950"
-122.430650178,37.761954407,Motor Vehicle Theft,2021-07-14 0:00:00,"Vehicle, Recovered, Stolen outside SF"
-122.437694707,37.799633929,Larceny Theft,2021-07-14 0:00:00,"Theft, From Locked Vehicle, >$950"
-122.509894751,37.771396031,Larceny Theft,2021-07-14 0:00:00,"Theft, From Locked Vehicle, >$950"
-122.415693874,37.782585032,Recovered Vehicle,2021-07-14 0:00:00,"Vehicle, Recovered, Auto"
-122.468429692,37.71101763,Larceny Theft,2021-07-14 0:00:00,"Theft, From Locked Vehicle, >$950"
-122.509894751,37.771396031,Larceny Theft,2021-07-14 0:00:00,"Theft, From Locked Vehicle, >$950"
-122.415431571,37.806343429,Larceny Theft,2021-07-14 0:00:00,"Theft, From Locked Vehicle, Att."
-122.405285802,37.773856304,Recovered Vehicle,2021-07-14 0:00:00,"Vehicle, Recovered, Motorcycle"
-122.419841318,37.758584925,Recovered Vehicle,2021-07-14 0:00:00,"Vehicle, Recovered, Truck"
-122.418178855,37.786565983,Motor Vehicle Theft,2021-07-14 0:00:00,"Vehicle, Stolen, Auto"
-122.418178855,37.786565983,Recovered Vehicle,2021-07-14 0:00:00,"Vehicle, Recovered, Auto"
-122.464634226,37.723142679,Recovered Vehicle,2021-07-14 0:00:00,"Vehicle, Recovered, Truck"
-122.445902367,37.772995405,Larceny Theft,2021-07-14 0:00:00,"Theft, Vehicle Strip, >$950"
-122.409037136,37.727541934,Motor Vehicle Theft,2021-07-14 0:00:00,"Vehicle, Stolen, Truck"
-122.442599226,37.749160242,Recovered Vehicle,2021-07-15 0:00:00,"Vehicle, Recovered, Auto"
-122.422328956,37.790369659,Vehicle Impounded,2021-07-15 0:00:00,"Vehicle, Impounded"
-122.405285802,37.773856304,Motor Vehicle Theft,2021-07-15 0:00:00,"Vehicle, Recovered, Stolen outside SF"
-122.423497974,37.787805208,Assault,2021-07-15 0:00:00,Shooting into Inhabited Dwelling or Occupied Vehicle
-122.420482493,37.765002196,Suspicious Occ,2021-07-15 0:00:00,Suspicious Vehicle
-122.400596507,37.753344061,Larceny Theft,2021-07-15 0:00:00,"Theft, From Unlocked Vehicle, >$950"
-122.403034243,37.721022903,Larceny Theft,2021-07-15 0:00:00,"Theft, From Locked Vehicle, >$950"
-122.509141224,37.760282321,Motor Vehicle Theft,2021-07-15 0:00:00,"Vehicle, Stolen, Auto"
-122.434144539,37.733550342,Motor Vehicle Theft,2021-07-15 0:00:00,"Vehicle, Recovered, Stolen outside SF"
-122.391165595,37.78477478,Recovered Vehicle,2021-07-15 0:00:00,"Vehicle, Recovered, Auto"
-122.434984856,37.735682191,Motor Vehicle Theft,2021-07-15 0:00:00,"Vehicle, Recovered, Stolen outside SF"
-122.421559717,37.787087251,Larceny Theft,2021-07-15 0:00:00,"Theft, From Locked Vehicle, >$950"
-122.41076483,37.783214312,Malicious Mischief,2021-07-15 0:00:00,"Malicious Mischief, Vandalism to Vehicle"
-122.414995424,37.787453843,Motor Vehicle Theft,2021-07-15 0:00:00,"Vehicle, Stolen, Auto"
-122.473553424,37.74314359,Larceny Theft,2021-07-15 0:00:00,"Theft, From Unlocked Vehicle, $200-$950"
-122.483205248,37.717584588,Motor Vehicle Theft,2021-07-15 0:00:00,"Vehicle, Stolen, Auto"
-122.371245899,37.817823898,Motor Vehicle Theft,2021-07-15 0:00:00,"Vehicle, Recovered, Stolen outside SF"
-122.38268699,37.727424871,Motor Vehicle Theft,2021-07-15 0:00:00,"Vehicle, Stolen, Motorcycle"
-122.405285802,37.773856304,Motor Vehicle Theft,2021-07-15 0:00:00,"Vehicle, Recovered, Stolen outside SF"
-122.395576662,37.774030851,Recovered Vehicle,2021-07-15 0:00:00,"Vehicle, Recovered, Auto"
-122.511294926,37.77507596,Larceny Theft,2021-07-15 0:00:00,"Theft, From Locked Vehicle, >$950"
-122.41360417,37.805618479,Larceny Theft,2021-07-15 0:00:00,"Theft, From Locked Vehicle, $200-$950"
-122.400412686,37.795448497,Malicious Mischief,2021-07-15 0:00:00,"Malicious Mischief, Vandalism to Vehicle"
-122.396526827,37.762579648,Larceny Theft,2021-07-15 0:00:00,"Theft, From Locked Vehicle, >$950"
-122.466442491,37.765924662,Larceny Theft,2021-07-15 0:00:00,"Theft, From Locked Vehicle, >$950"
-122.387174219,37.746157127,Larceny Theft,2021-07-15 0:00:00,"Theft, From Locked Vehicle, >$950"
-122.407024069,37.732621901,Recovered Vehicle,2021-07-15 0:00:00,"Vehicle, Recovered, Other Vehicle"
-122.383637862,37.736604527,Motor Vehicle Theft,2021-07-15 0:00:00,"Vehicle, Stolen & Recovered"
-122.433710649,37.74008092,Motor Vehicle Theft,2021-07-15 0:00:00,"Vehicle, Stolen & Recovered"
-122.393181333,37.793230491,Larceny Theft,2021-07-15 0:00:00,"Theft, From Unlocked Vehicle, $200-$950"
-122.396409309,37.729800861,Larceny Theft,2021-07-15 0:00:00,"Theft, From Unlocked Vehicle, >$950"
-122.421330433,37.777090971,Larceny Theft,2021-07-15 0:00:00,"Theft, From Locked Vehicle, $200-$950"
-122.432706181,37.783292591,Malicious Mischief,2021-07-15 0:00:00,"Malicious Mischief, Vandalism to Vehicle"
-122.385616008,37.750382775,Larceny Theft,2021-07-15 0:00:00,"Theft, From Locked Vehicle, >$950"
-122.417260632,37.807072513,Larceny Theft,2021-07-15 0:00:00,"Theft, From Locked Vehicle, >$950"
-122.473553424,37.74314359,Larceny Theft,2021-07-15 0:00:00,"Theft, From Locked Vehicle, >$950"
-122.421426126,37.77755963,Larceny Theft,2021-07-15 0:00:00,"Theft, From Locked Vehicle, >$950"
-122.421582757,37.795027345,Recovered Vehicle,2021-07-15 0:00:00,"Vehicle, Recovered, Motorcycle"
-122.420116076,37.787756652,Larceny Theft,2021-07-15 0:00:00,"Theft, From Locked Vehicle, >$950"
-122.414995424,37.787453843,Recovered Vehicle,2021-07-15 0:00:00,"Vehicle, Recovered, Auto"
-122.422006823,37.805496648,Larceny Theft,2021-07-15 0:00:00,"Theft, From Locked Vehicle, >$950"
-122.448950444,37.713886167,Motor Vehicle Theft,2021-07-15 0:00:00,"Vehicle, Stolen, Truck"
-122.466442491,37.765924662,Larceny Theft,2021-07-15 0:00:00,"Theft, From Locked Vehicle, >$950"
-122.408897338,37.807163251,Larceny Theft,2021-07-15 0:00:00,"Theft, From Locked Vehicle, >$950"
-122.393181333,37.793230491,Motor Vehicle Theft,2021-07-15 0:00:00,"Vehicle, Stolen, Other Vehicle"
-122.451295535,37.766591502,Larceny Theft,2021-07-15 0:00:00,"Theft, From Locked Vehicle, >$950"
-122.418781856,37.806241248,Larceny Theft,2021-07-15 0:00:00,"Theft, From Locked Vehicle, >$950"
-122.41393771,37.738930423,Motor Vehicle Theft,2021-07-15 0:00:00,"Vehicle, Stolen, Auto"
-122.406667932,37.797864612,Larceny Theft,2021-07-15 0:00:00,"Theft, From Locked Vehicle, >$950"
-122.406667932,37.797864612,Larceny Theft,2021-07-15 0:00:00,"Theft, From Locked Vehicle, >$950"
-122.447819574,37.801633207,Larceny Theft,2021-07-15 0:00:00,"Theft, From Locked Vehicle, >$950"
-122.398695703,37.798880966,Motor Vehicle Theft,2021-07-15 0:00:00,"Vehicle, Stolen, Auto"
-122.403316946,37.795531832,Larceny Theft,2021-07-15 0:00:00,"Theft, From Locked Vehicle, >$950"
-122.430168383,37.787440824,Larceny Theft,2021-07-15 0:00:00,"Theft, From Unlocked Vehicle, >$950"
-122.41048669,37.765605838,Motor Vehicle Theft,2021-07-15 0:00:00,"Vehicle, Stolen, Auto"
-122.432092302,37.771897265,Larceny Theft,2021-07-15 0:00:00,"Theft, From Locked Vehicle, >$950"
-122.424411691,37.768006424,Malicious Mischief,2021-07-15 0:00:00,"Malicious Mischief, Vandalism to Vehicle"
-122.475409076,37.739325432,Motor Vehicle Theft,2021-07-15 0:00:00,"Vehicle, Stolen, Auto"
-122.419557367,37.752171412,Motor Vehicle Theft,2021-07-15 0:00:00,"Vehicle, Stolen, Truck"
-122.434161775,37.78215091,Larceny Theft,2021-07-15 0:00:00,"Theft, From Locked Vehicle, >$950"
-122.417025816,37.760367022,Motor Vehicle Theft,2021-07-15 0:00:00,"Vehicle, Stolen, Auto"
-122.387729391,37.731231788,Larceny Theft,2021-07-15 0:00:00,"Theft, From Locked Vehicle, >$950"
-122.398695703,37.798880966,Recovered Vehicle,2021-07-15 0:00:00,"Vehicle, Recovered, Auto"
-122.418593946,37.753836587,Larceny Theft,2021-07-15 0:00:00,"Theft, From Locked Vehicle, >$950"
-122.387550709,37.728293725,Motor Vehicle Theft,2021-07-16 0:00:00,"Vehicle, Stolen & Recovered"
-122.423354026,37.778747371,Larceny Theft,2021-07-16 0:00:00,"Theft, From Locked Vehicle, >$950"
-122.416638698,37.787245209,Recovered Vehicle,2021-07-16 0:00:00,"Vehicle, Recovered, Auto"
-122.419454544,37.784500843,Malicious Mischief,2021-07-16 0:00:00,"Malicious Mischief, Vandalism to Vehicle"
-122.422933821,37.785014423,Motor Vehicle Theft,2021-07-16 0:00:00,"Vehicle, Stolen, Auto"
-122.422694164,37.792174644,Larceny Theft,2021-07-16 0:00:00,"Theft, From Unlocked Vehicle, $200-$950"
-122.427462059,37.768770498,Motor Vehicle Theft,2021-07-16 0:00:00,"Vehicle, Stolen & Recovered"
-122.427462059,37.768770498,Motor Vehicle Theft,2021-07-16 0:00:00,"Vehicle, Recovered, Stolen outside SF"
-122.468583,37.765830028,Larceny Theft,2021-07-16 0:00:00,"Theft, From Locked Vehicle, >$950"
-122.509879175,37.780627206,Larceny Theft,2021-07-16 0:00:00,"Theft, From Locked Vehicle, >$950"
-122.434483321,37.77541686,Larceny Theft,2021-07-16 0:00:00,"Theft, From Locked Vehicle, >$950"
-122.383118221,37.743883336,Larceny Theft,2021-07-16 0:00:00,"Theft, From Locked Vehicle, >$950"
-122.402600412,37.725235111,Motor Vehicle Theft,2021-07-16 0:00:00,"Vehicle, Recovered, Stolen outside SF"
-122.400250464,37.80060712,Larceny Theft,2021-07-16 0:00:00,"Theft, From Locked Vehicle, >$950"
-122.509894751,37.771396031,Larceny Theft,2021-07-16 0:00:00,"Theft, From Locked Vehicle, $50-$200"
-122.398695703,37.798880966,Larceny Theft,2021-07-16 0:00:00,"Theft, From Unlocked Vehicle, >$950"
-122.413975009,37.807482512,Larceny Theft,2021-07-16 0:00:00,"Theft, From Locked Vehicle, $200-$950"
-122.408708675,37.780971182,Motor Vehicle Theft,2021-07-16 0:00:00,"Vehicle, Stolen, Auto"
-122.448279147,37.804724224,Larceny Theft,2021-07-16 0:00:00,"Theft, From Locked Vehicle, >$950"
-122.389459045,37.719927425,Motor Vehicle Theft,2021-07-16 0:00:00,"Vehicle, Recovered, Stolen outside SF"
-122.445105983,37.769284228,Larceny Theft,2021-07-16 0:00:00,"Theft, From Locked Vehicle, >$950"
-122.433846734,37.797298028,Larceny Theft,2021-07-16 0:00:00,"Theft, From Locked Vehicle, >$950"
-122.439336655,37.799425311,Larceny Theft,2021-07-16 0:00:00,"Theft, From Unlocked Vehicle, >$950"
-122.421041143,37.756101806,Larceny Theft,2021-07-16 0:00:00,"Theft, From Locked Vehicle, >$950"
-122.423655076,37.805286984,Larceny Theft,2021-07-16 0:00:00,"Burglary, Vehicle (Arrest made)"
-122.423655076,37.805286984,Larceny Theft,2021-07-16 0:00:00,"Burglary, Vehicle (Arrest made)"
-122.413975009,37.807482512,Larceny Theft,2021-07-16 0:00:00,"Theft, From Locked Vehicle, $200-$950"
-122.41796623,37.802201308,Larceny Theft,2021-07-16 0:00:00,"Theft, From Locked Vehicle, >$950"
-122.413975009,37.807482512,Larceny Theft,2021-07-16 0:00:00,"Theft, From Locked Vehicle, >$950"
-122.414367691,37.774043327,Larceny Theft,2021-07-16 0:00:00,"Theft, From Locked Vehicle, >$950"
-122.415802426,37.808214053,Larceny Theft,2021-07-16 0:00:00,"Theft, From Locked Vehicle, >$950"
-122.446942445,37.757228921,Larceny Theft,2021-07-16 0:00:00,"Theft, From Locked Vehicle, $200-$950"
-122.43510577,37.786810542,Larceny Theft,2021-07-16 0:00:00,"Theft, From Locked Vehicle, >$950"
-122.411357919,37.74426626,Larceny Theft,2021-07-16 0:00:00,"Theft, From Locked Vehicle, $200-$950"
-122.394532122,37.724693136,Motor Vehicle Theft,2021-07-16 0:00:00,"Vehicle, Stolen, Auto"
-122.40158939,37.754570555,Larceny Theft,2021-07-16 0:00:00,"Theft, From Locked Vehicle, $200-$950"
-122.47404532,37.765592923,Larceny Theft,2021-07-16 0:00:00,"Theft, From Locked Vehicle, >$950"
-122.422006823,37.805496648,Larceny Theft,2021-07-16 0:00:00,"Theft, From Locked Vehicle, >$950"
-122.40158939,37.754570555,Recovered Vehicle,2021-07-16 0:00:00,"Vehicle, Recovered, Auto"
-122.421117542,37.756902008,Recovered Vehicle,2021-07-16 0:00:00,"Vehicle, Recovered, Auto"
-122.436507234,37.77706808,Larceny Theft,2021-07-16 0:00:00,"Theft, From Locked Vehicle, >$950"
-122.405101358,37.747366312,Motor Vehicle Theft,2021-07-16 0:00:00,"Vehicle, Recovered, Stolen outside SF"
-122.382125707,37.728051443,Motor Vehicle Theft,2021-07-16 0:00:00,"Vehicle, Recovered, Stolen outside SF"
-122.436437453,37.762408585,Motor Vehicle Theft,2021-07-16 0:00:00,"Vehicle, Stolen, Motorcycle"
-122.436026392,37.791382999,Larceny Theft,2021-07-16 0:00:00,"Theft, From Unlocked Vehicle, >$950"
-122.418718267,37.805931519,Larceny Theft,2021-07-16 0:00:00,"Theft, From Locked Vehicle, >$950"
-122.376638037,37.732496124,Larceny Theft,2021-07-16 0:00:00,"Theft, From Locked Vehicle, >$950"
-122.414995424,37.787453843,Motor Vehicle Theft,2021-07-16 0:00:00,"Vehicle, Stolen, Auto"
-122.433547161,37.770755231,Larceny Theft,2021-07-16 0:00:00,"Theft, From Locked Vehicle, >$950"
-122.433547161,37.770755231,Larceny Theft,2021-07-16 0:00:00,"Theft, From Locked Vehicle, >$950"
-122.438591449,37.795741211,Vandalism,2021-07-16 0:00:00,"Vehicle, Tampering"
-122.433218739,37.777490366,Larceny Theft,2021-07-16 0:00:00,"Theft, From Locked Vehicle, >$950"
-122.410056931,37.788082186,Motor Vehicle Theft,2021-07-16 0:00:00,"Vehicle, Stolen, Auto"
-122.430497034,37.760357304,Motor Vehicle Theft,2021-07-16 0:00:00,"Vehicle, Stolen, Auto"
-122.433734774,37.771688273,Larceny Theft,2021-07-16 0:00:00,"Theft, From Locked Vehicle, >$950"
-122.415616438,37.80727587,Malicious Mischief,2021-07-16 0:00:00,"Malicious Mischief, Vandalism to Vehicle"
-122.506022046,37.777189907,Larceny Theft,2021-07-16 0:00:00,"Theft, Vehicle Strip, >$950"
-122.409283404,37.779657751,Recovered Vehicle,2021-07-16 0:00:00,"Vehicle, Recovered, Auto"
-122.421704425,37.746412249,Motor Vehicle Theft,2021-07-16 0:00:00,"Vehicle, Stolen, Auto"
-122.414996656,37.770896108,Recovered Vehicle,2021-07-16 0:00:00,"Vehicle, Recovered, Auto"
-122.446933821,37.770007605,Larceny Theft,2021-07-16 0:00:00,"Theft, From Unlocked Vehicle, >$950"
-122.423541308,37.779673585,Motor Vehicle Theft,2021-07-16 0:00:00,"Vehicle, Stolen, Auto"
-122.409478167,37.731255096,Larceny Theft,2021-07-16 0:00:00,"Theft, From Locked Vehicle, <$50"
-122.405607549,37.732438657,Weapons Carrying Etc,2021-07-16 0:00:00,"Firearm, Loaded, in Vehicle, Possession or Use"
-122.433218739,37.777490366,Larceny Theft,2021-07-16 0:00:00,"Theft, From Locked Vehicle, >$950"
